time 1960 1961 1962 1963 1964 1965 1966 1967 1968 1969 1970 1971 1972 1973 1974 1975 1976 1977 1978 1979 1980 1981 1982 1983 1984 1985 1986 1987 1988 1989 1990 1991 1992 1993 1994
0.02876712 13.3 9.4 -8.9 -2.2 2.2 4.4 1.1 3.3 -4.4 -3.9 -1.1 -2.8 6.1 -7.2 -10 14.4 3.3 -15 -11.1 -10.6 13.9 -5 -20.6 2.8 -5.6 -2.8 6.7 -1.1 -4.4 6.7 11.7 0 3.3 -3.9 2.2
0.03150685 16.7 11.7 0 -5 -2.8 2.2 8.9 10 -2.2 -1.7 -3.3 -3.3 13.9 -2.2 -10.6 -5 2.2 -12.2 -7.2 -10 1.7 -6.1 -10 -0.6 -3.9 -6.7 15 0 5 8.3 7.2 0 11.7 -1.7 -0.6
0.03424658 11.7 9.4 6.1 -8.3 -5 -1.1 11.1 8.9 -3.3 2.8 1.7 -0.6 -1.1 2.8 -2.2 -7.2 7.2 -7.8 -5.6 -3.9 0 3.9 -7.8 1.1 -0.6 -7.8 7.2 9.4 8.9 1.7 -0.6 -1.7 6.7 0.6 0.6
0.0369863 7.2 7.2 1.7 -7.8 0 -5.6 7.2 4.4 -1.7 2.8 6.7 -3.3 -10 7.2 7.2 -5.6 0.6 0 -5.6 -6.7 3.3 5 -8.9 9.4 -3.3 4.4 1.1 11.1 -3.9 5.6 2.8 2.8 1.1 -7.2 -1.1
0.03972603 6.7 2.2 -5 -9.4 2.2 -5 2.2 -3.9 1.1 3.3 5 -7.2 -20.6 4.4 7.2 -5 1.1 -5 -3.9 -16.1 11.1 1.1 -10.6 3.9 -3.9 -4.4 1.7 11.7 -0.6 0.6 11.7 8.9 -2.8 -4.4 -14.4
0.04246575 0.6 1.1 -5.6 -2.2 -1.1 -6.7 -3.3 6.7 0 6.7 3.9 2.8 -3.9 15.6 11.1 -1.7 5 -9.4 -8.3 -7.2 11.1 1.1 0.6 -0.6 -4.4 -5 8.9 2.2 11.1 3.9 12.8 3.3 -13.3 -2.2 -15
0.04520548 -0.6 11.7 -10.6 3.3 4.4 1.1 -6.1 -8.9 8.9 0.6 -9.4 -6.1 8.3 15 6.7 -1.7 -2.2 -20 -8.9 2.8 14.4 -3.9 -17.2 4.4 -2.8 -0.6 18.3 -1.7 11.1 8.9 21.1 3.3 3.3 5.6 -8.9
0.04794521 -1.7 6.7 -11.7 3.3 8.9 -2.8 -5.6 -10 7.2 0.6 -15.6 -6.1 16.1 12.8 7.2 2.2 0 -15 -5.6 -1.1 3.9 1.1 -9.4 -2.8 -6.7 0.6 16.7 0 6.1 11.1 3.3 -0.6 -0.6 -5.6 -15.6
0.05068493 -5 -1.7 -11.1 -13.3 12.8 6.1 -3.9 2.2 9.4 1.7 -14.4 -7.8 2.8 6.1 2.2 11.7 0 -11.1 -4.4 0.6 1.1 10 0 -3.3 -13.3 -0.6 11.7 -2.8 2.2 11.1 1.7 2.8 -8.3 -6.7 -16.7
0.05342466 -5 -5 -10 -12.2 11.1 1.1 -0.6 12.8 12.2 2.2 -12.8 4.4 3.3 0 4.4 2.8 2.2 -1.7 -3.9 3.3 0 9.4 3.3 -1.1 -6.1 -15.6 2.2 -0.6 3.9 14.4 1.1 8.9 6.1 -1.1 -10
0.05616438 -5.6 -11.1 1.1 -6.7 17.2 10.6 -1.7 16.1 9.4 7.8 -15 5 1.7 3.3 2.2 1.1 2.8 -1.1 -2.8 0.6 0.6 4.4 0 2.2 -15.6 -13.9 8.9 -2.8 2.2 2.8 5.6 -2.2 7.8 1.7 -10
0.05890411 -8.3 -7.8 -10.6 -4.4 19.4 11.7 -3.3 21.7 8.3 8.3 -3.3 7.2 5.6 4.4 2.8 5.6 2.2 -0.6 -6.7 -3.3 1.7 0.6 -0.6 1.1 -4.4 -4.4 16.7 2.2 -3.3 6.1 6.1 -8.3 12.8 1.7 1.7
0.06164384 -6.7 -0.6 -2.8 -20.6 12.8 11.1 -7.2 20.6 0 -10 -2.8 5 3.3 1.1 5 -3.9 5 -3.9 1.1 2.8 1.1 10 6.1 1.7 2.8 -2.2 5.6 -1.7 -1.1 12.2 11.7 1.7 5.6 6.7 6.1
0.06438356 -2.2 -5.6 5.6 -8.9 12.2 0 -7.8 21.1 -2.2 -7.2 9.4 10.6 8.3 8.9 9.4 5.6 12.8 1.1 0 1.1 3.9 16.1 -8.9 1.7 1.1 2.2 8.3 -10.6 3.9 13.9 15.6 3.9 2.2 7.8 6.1
0.06712329 4.4 -7.8 2.8 -7.2 3.9 12.2 -2.8 1.1 5.6 -7.2 9.4 12.8 -7.8 15.6 11.1 7.2 5.6 2.2 1.1 -8.3 8.3 17.2 -5.6 2.8 6.7 2.2 5 -8.9 1.7 10.6 13.3 -6.7 4.4 -0.6 9.4
0.06986301 2.8 -7.8 4.4 -11.7 1.7 2.2 0.6 -1.1 13.9 0 3.3 2.2 -6.7 7.2 5.6 5 -0.6 0.6 1.7 -3.9 5.6 17.8 -7.2 0 10.6 -10 6.1 -7.8 -10.6 8.3 -1.7 -7.2 4.4 1.7 4.4
0.07260274 2.8 -13.3 1.1 -12.8 2.2 4.4 -3.3 -2.2 18.9 1.7 7.8 -5.6 -10.6 11.7 3.9 4.4 -6.1 2.8 -10.6 -2.2 -5 8.3 -1.1 -0.6 14.4 -1.7 -8.9 -1.7 -5.6 6.1 9.4 -5 5.6 6.7 0
0.07534247 0.6 0.6 1.1 -6.1 -3.3 2.8 -13.9 2.2 13.9 2.8 17.8 -3.3 -11.1 1.7 1.1 7.2 0 4.4 -6.7 -3.9 -8.9 10 10.6 -0.6 1.1 2.2 -10 3.9 3.3 11.7 11.1 1.7 7.2 4.4 5
0.07808219 0 -4.4 8.3 -4.4 8.3 -11.1 -18.9 4.4 13.9 2.8 1.7 12.2 -2.8 -1.7 11.1 13.3 7.2 -17.8 -6.7 -7.2 -6.7 3.9 2.8 2.2 8.9 -4.4 3.9 -3.3 7.8 7.8 5.6 6.1 -1.1 8.3 -2.8
0.08082192 2.8 -1.1 2.2 -10 12.2 -13.9 -6.7 2.2 5.6 1.1 6.7 0 -5 5 14.4 1.7 5.6 -10.6 -8.3 -8.3 -6.1 -1.7 17.8 3.3 6.1 0 -2.8 7.8 17.2 7.2 8.9 -5 8.3 -3.9 -0.6
0.08356164 0.6 9.4 5.6 -6.7 7.2 -2.8 -1.7 4.4 13.9 0.6 12.8 -10.6 5 10 9.4 -0.6 3.3 -9.4 -6.1 -7.2 -7.8 4.4 -0.6 0.6 1.7 -1.7 -1.1 2.8 12.8 12.8 10 -7.2 13.3 3.3 -7.8
0.08630137 1.7 3.9 1.7 3.3 9.4 -1.1 -5 1.7 13.9 1.7 6.7 -9.4 3.3 10 6.7 -1.1 3.9 -7.2 -4.4 -8.9 -8.3 4.4 -6.7 -1.1 7.2 -16.7 11.7 7.8 10.6 22.8 14.4 2.2 12.2 12.8 -8.9
0.0890411 0 -5 9.4 3.9 7.8 -8.9 0 -2.2 6.1 1.1 3.9 -6.1 1.1 5 7.8 -0.6 11.1 -2.2 -5 -9.4 -7.8 -0.6 -4.4 0.6 15 -9.4 15 9.4 -3.9 2.8 10 10 7.2 6.7 -3.3
0.09178082 5.6 -5.6 15.6 -2.8 8.3 -6.7 0 0 5.6 1.1 -11.7 0 -5 8.9 -0.6 2.8 -7.8 1.7 -8.9 0.6 -3.9 -11.1 -6.1 0 12.2 -10 4.4 15 -3.9 -2.2 2.8 12.8 18.3 4.4 0
0.09452055 4.4 -3.3 22.2 10.6 10 -4.4 -3.3 7.2 8.9 8.3 3.9 2.8 -8.3 16.1 -2.2 4.4 1.1 3.3 -6.7 -2.8 -7.8 -5.6 -10.6 -6.1 10 -2.8 4.4 6.7 -3.3 -14.4 2.8 13.9 18.9 9.4 0.6
0.09726027 2.8 -2.2 2.8 13.3 12.2 10.6 2.8 6.7 9.4 10 10 -2.2 6.7 5 10 2.8 -2.8 5.6 -1.1 -12.2 -2.8 -7.2 -10 -3.3 3.9 -3.3 6.7 4.4 -4.4 -16.1 5.6 11.7 4.4 9.4 -1.1
0.1 1.1 -1.1 -8.9 11.1 5.6 10 8.9 -6.7 7.8 5 8.9 -3.3 3.9 2.2 4.4 -1.7 -5.6 -7.8 -8.9 -10.6 1.1 -0.6 -7.8 -0.6 -1.7 -3.3 3.9 2.2 -12.8 -13.9 12.8 9.4 6.1 6.7 4.4
0.1027397 2.2 2.8 7.2 1.7 0.6 12.2 12.2 -5.6 -2.2 4.4 7.2 -7.2 -9.4 1.7 -3.3 -7.2 -6.1 -9.4 -10.6 2.8 -2.2 2.2 -8.3 -1.1 -6.1 -3.9 0.6 7.2 -7.2 -11.1 12.8 9.4 4.4 -0.6 8.9
0.1054795 7.8 3.3 3.9 -1.1 0 0 15.6 0.6 3.3 3.9 3.3 -12.8 -7.8 -6.1 -3.9 1.7 -0.6 -4.4 -7.8 -11.1 -6.1 5.6 3.9 -1.7 -1.1 -6.7 -0.6 15.6 2.2 -2.8 13.9 2.8 3.9 15 -5
0.1082192 4.4 6.1 1.1 1.7 2.8 11.7 12.2 8.3 0 -0.6 1.7 -8.3 -5.6 -1.7 1.1 -8.3 6.1 3.9 -3.3 -11.1 -1.1 -4.4 -3.3 2.8 10.6 -5.6 -0.6 7.8 1.7 -8.9 21.7 7.2 -2.8 1.1 -7.2
0.1109589 1.7 3.9 0.6 -2.2 0 10 7.8 7.2 -5.6 8.3 6.1 6.1 -5.6 1.1 6.1 -10 14.4 11.7 -2.8 -10.6 -1.1 0 -10.6 4.4 7.8 -1.1 -6.1 5 0 -5.6 9.4 13.9 0.6 11.1 -8.9
0.1136986 -3.3 11.7 14.4 -5 5 5.6 8.9 -1.1 -5 5.6 0.6 7.2 0.6 1.1 11.7 -0.6 22.8 12.8 -0.6 -3.3 -2.2 0 -7.8 4.4 6.1 0.6 -8.9 12.8 -6.7 1.1 13.9 6.7 2.8 15.6 -3.3
0.1164384 -4.4 12.2 6.1 -2.2 1.7 2.8 10 8.9 -2.8 -1.7 2.2 2.8 5.6 3.9 16.1 0.6 10.6 15.6 -1.7 2.8 -2.8 -15 2.8 5 15.6 -3.3 -6.7 18.3 -12.2 1.1 14.4 5 4.4 2.2 3.3
0.1191781 -1.7 12.2 21.1 -2.2 0.6 2.2 2.2 17.2 -3.3 0.6 -3.3 -5 2.2 2.8 11.1 -1.7 15 9.4 6.7 -3.9 -1.7 0 1.1 4.4 15 -2.8 -7.2 8.3 -10.6 1.7 21.7 10 -2.2 -0.6 1.7
0.1219178 1.7 12.2 6.1 -3.9 6.1 6.1 1.1 18.9 0 0.6 -6.7 0.6 12.8 2.2 0.6 -2.2 11.1 6.7 -2.2 -1.1 3.9 5.6 2.8 11.1 13.9 1.1 0.6 10 0 3.3 13.9 10 0.6 -2.2 7.2
0.1246575 4.4 13.9 2.8 -2.8 0 10 3.9 16.7 5.6 -1.1 0 7.2 2.2 -2.8 5.6 1.7 16.1 -1.1 0 5 3.9 8.9 11.7 15 18.9 -3.3 -5 10 8.3 0.6 -1.1 -2.2 2.8 -3.9 14.4
0.1273973 8.9 11.7 2.8 7.2 2.8 6.1 1.1 -6.7 11.1 3.3 1.7 8.3 8.3 -7.8 10 1.1 20.6 -3.3 -5.6 1.7 -1.7 11.1 10.6 15.6 16.7 -0.6 -1.7 0.6 0 -1.1 0 -7.8 2.8 -4.4 9.4
0.130137 1.7 14.4 3.3 10 5.6 10.6 8.9 1.1 -4.4 4.4 14.4 15 8.3 -3.3 16.1 2.2 21.7 0.6 -4.4 -11.1 -7.8 13.9 4.4 7.8 7.8 7.2 2.8 0 11.1 0.6 -3.3 7.2 9.4 -5 15
0.1328767 0 12.8 11.1 13.3 5.6 15.6 11.1 2.8 1.7 4.4 12.2 21.1 1.1 NA 14.4 2.8 9.4 7.8 -6.7 -11.7 0.6 18.3 1.7 4.4 7.2 8.3 10 1.1 5 -0.6 -0.6 9.4 7.8 -11.7 18.3
0.1356164 -3.9 3.3 0 9.4 1.7 5 -2.8 6.7 10 3.3 0.6 17.8 4.4 NA 7.2 2.8 10.6 11.1 -6.1 -8.3 5 17.2 1.7 12.2 12.8 7.8 17.2 7.2 6.7 -1.1 10.6 12.2 8.9 -7.2 20.6
0.1383562 0.6 6.1 0 6.1 -1.1 18.9 -3.3 -1.7 1.7 2.8 -0.6 2.8 9.4 7.2 9.4 2.8 15 2.2 -7.2 2.8 6.7 18.3 11.7 19.4 5 3.3 3.9 8.3 7.8 0 2.8 5.6 3.9 1.7 17.8
0.1410959 0.6 12.2 3.9 -13.3 -2.2 3.9 -2.8 2.2 -7.8 4.4 15 0 13.9 3.3 6.1 9.4 15 0.6 -0.6 7.2 6.1 17.8 13.9 21.1 10.6 11.1 1.1 5.6 1.1 0 4.4 15 16.7 0.6 3.3
0.1438356 -2.2 10 0 -1.7 3.3 -5.6 0.6 0.6 -1.7 1.7 10 1.7 -1.1 11.1 4.4 15.6 13.9 10.6 -3.3 3.3 7.8 20 11.1 15.6 13.9 11.7 -0.6 11.7 8.3 0.6 11.7 20 7.2 0.6 4.4
0.1465753 -2.2 18.3 -2.8 0.6 0.6 -4.4 1.7 -3.3 1.7 2.8 10.6 0.6 6.1 12.2 1.7 1.1 9.4 20.6 -1.1 10 6.7 7.8 13.9 15 18.3 13.3 5.6 8.3 15 -7.2 5.6 6.7 15 -3.3 -0.6
0.1493151 -1.1 2.2 1.1 -1.1 6.7 -5.6 6.1 -10 3.3 5 11.7 5 2.8 16.7 1.1 -0.6 15 16.1 0 3.9 5 7.8 13.3 7.2 16.7 5 1.7 9.4 1.1 -7.2 6.7 8.9 13.3 -7.2 -3.3
0.1520548 -2.8 5.6 4.4 -1.1 7.2 -5 8.3 -4.4 5.6 7.8 -1.1 12.8 0 8.3 -0.6 2.2 22.2 10.6 10 0 8.3 16.1 4.4 4.4 5.6 4.4 1.1 8.9 2.2 2.2 1.7 0 7.2 -5.6 -0.6
0.1547945 0 9.4 0.6 -6.7 1.1 0 6.1 1.7 2.2 4.4 11.7 18.3 3.9 0 9.4 6.1 20.6 11.1 1.1 0.6 -4.4 18.3 1.1 4.4 10.6 8.3 8.9 11.1 3.3 8.9 -3.9 0.6 0.6 -6.7 -5
0.1575342 -2.2 6.7 -10.6 5 6.1 12.8 4.4 5.6 2.8 1.7 8.3 6.7 13.9 1.1 15 5.6 17.2 0 0.6 1.7 1.1 12.8 3.3 8.3 4.4 5.6 13.9 10 18.3 1.1 6.7 3.9 1.7 -2.8 -5.6
0.160274 -2.2 9.4 -10.6 0.6 7.8 18.3 3.3 6.1 3.3 1.1 9.4 4.4 21.7 13.3 15 4.4 23.3 2.2 3.3 5.6 2.8 21.1 7.8 11.7 -1.7 2.8 2.8 8.3 9.4 0.6 7.2 10.6 11.7 0 -1.7
0.1630137 -2.8 11.1 -6.1 1.7 15 16.1 13.3 11.1 12.8 3.9 11.7 5 17.8 8.3 9.4 6.1 17.2 7.8 1.7 1.1 -6.7 8.9 10.6 14.4 3.9 13.3 1.1 8.3 12.8 0 1.7 20.6 10.6 4.4 0
0.1657534 -6.1 20 0 10 18.9 -1.7 15.6 22.8 5.6 5 18.3 0 -1.7 10 22.8 0.6 21.1 1.7 0.6 4.4 -5 5.6 15.6 19.4 6.1 14.4 6.7 3.9 16.1 -1.1 4.4 13.9 24.4 11.1 0.6
0.1684932 -3.3 21.1 6.1 13.9 20 -3.3 15 7.8 5 5 19.4 -0.6 6.1 10.6 26.7 2.2 26.1 8.9 -3.3 5.6 -2.2 6.1 14.4 23.9 3.9 10.6 12.8 16.7 7.2 4.4 15.6 3.3 24.4 4.4 1.1
0.1712329 -9.4 25.6 4.4 10 10 -2.2 9.4 2.2 14.4 6.1 10 7.8 2.2 8.9 15.6 0 3.3 13.3 -3.9 13.3 6.1 7.8 -1.1 26.7 6.7 16.1 6.1 11.1 -0.6 12.2 6.1 1.1 25 2.2 11.1
0.1739726 -6.7 8.9 -1.7 2.8 2.2 1.1 0.6 0 12.2 6.1 11.1 12.8 3.9 8.9 18.9 3.9 22.8 3.3 -7.2 0.6 7.2 5 -2.2 21.1 5 6.1 9.4 18.3 4.4 -0.6 14.4 7.2 22.8 1.1 13.3
0.1767123 -5 12.8 0 6.1 18.9 1.7 -3.3 1.1 9.4 7.8 13.3 2.2 20 13.3 25 11.7 1.1 8.3 1.7 3.9 -3.9 2.8 -1.1 15.6 2.8 3.3 11.1 18.3 6.7 -5 10 17.2 20.6 6.1 19.4
0.1794521 -5 7.8 2.8 9.4 13.3 2.8 2.2 0 15 4.4 15.6 -0.6 13.9 17.8 27.8 4.4 8.9 10 4.4 11.1 6.7 5.6 0.6 13.3 1.1 7.2 11.7 21.7 11.1 0.6 2.2 8.3 19.4 11.7 15.6
0.1821918 -5.6 6.7 1.7 11.7 6.1 6.7 9.4 -2.8 18.3 -0.6 21.1 3.3 3.3 15.6 25.6 3.9 12.8 16.7 -1.7 0 5 5.6 -2.8 8.3 1.7 13.9 -2.8 24.4 15 2.2 7.8 5 13.9 10.6 8.3
0.1849315 -0.6 6.7 3.3 8.3 1.7 0.6 11.7 12.8 14.4 -3.9 4.4 4.4 10 8.9 23.3 0.6 7.8 24.4 0.6 3.3 5 7.2 4.4 0 -1.1 15 14.4 22.2 15 3.3 19.4 13.3 21.7 8.3 2.8
0.1876712 -0.6 15.6 3.9 7.2 5 0.6 19.4 25 5.6 0.6 0 5.6 10 16.7 15 0.6 13.3 22.2 6.1 4.4 12.2 12.8 2.8 -2.8 0 17.8 25 1.1 5.6 10.6 22.8 7.8 21.7 7.2 3.3
0.190411 -0.6 16.7 11.1 11.1 1.7 6.7 14.4 20 5.6 -2.8 2.8 14.4 28.3 NA 10 0 4.4 20.6 10.6 -2.8 8.9 11.1 17.8 -0.6 1.1 13.9 15.6 2.8 10.6 20 25.6 12.8 -2.2 5 9.4
0.1931507 0.6 8.9 3.9 11.7 8.9 2.2 11.1 7.8 2.2 1.7 3.9 18.9 21.7 18.3 7.8 2.8 11.7 15 5.6 11.1 3.3 10.6 6.1 2.2 0 20 13.3 7.2 21.7 22.2 24.4 18.3 2.2 1.1 9.4
0.1958904 1.7 10 3.3 5.6 22.2 8.3 12.2 6.7 5.6 3.3 3.3 21.1 6.1 18.3 6.7 2.8 14.4 12.8 6.7 10.6 -1.1 20 22.2 2.8 -3.3 10.6 10 12.8 8.9 8.9 27.2 8.3 0.6 1.1 17.8
0.1986301 0 16.1 0 7.8 16.7 5.6 14.4 3.3 10.6 3.3 -0.6 27.8 13.3 22.8 12.8 -1.1 5 15.6 2.2 18.9 0.6 15.6 15.6 20 2.2 10 11.1 18.3 0.6 7.2 26.1 0.6 5.6 -4.4 13.9
0.2013699 0.6 9.4 2.8 11.1 15 11.7 15.6 3.3 11.1 5.6 2.8 10 11.1 14.4 8.9 3.9 12.2 26.7 4.4 11.7 10 15 7.8 14.4 11.1 14.4 15 19.4 -2.2 20 18.9 5.6 13.3 -1.1 19.4
0.2041096 0 10 1.7 22.2 16.7 16.1 23.9 11.1 18.9 9.4 3.9 5 8.9 6.7 5 5.6 5 17.8 5.6 2.8 17.8 18.9 13.9 17.8 19.4 12.2 11.7 10.6 2.8 6.1 13.3 10.6 5.6 14.4 13.3
0.2068493 1.1 8.3 8.9 13.3 6.7 12.8 25.6 -0.6 21.7 18.9 0.6 12.8 14.4 NA 2.2 11.1 3.9 15.6 5.6 14.4 15.6 11.1 17.2 18.3 5 14.4 10.6 8.3 3.3 17.8 15.6 14.4 15.6 7.8 6.7
0.209589 3.9 2.2 13.9 10.6 6.7 -3.3 22.2 3.9 16.7 21.7 3.3 11.7 10.6 NA 20.6 15 8.3 10.6 0.6 15 7.2 15 9.4 15 2.2 13.3 11.7 12.2 3.9 22.8 11.7 12.8 13.9 -2.8 16.7
0.2123288 2.2 3.9 19.4 13.3 6.1 -3.9 13.9 2.8 16.1 21.1 3.9 3.3 19.4 8.3 2.8 12.8 22.2 8.9 13.3 22.8 16.1 7.2 11.7 7.2 0 18.3 16.1 16.7 8.9 -4.4 12.2 13.3 2.2 0.6 17.2
0.2150685 1.7 3.9 6.1 10 1.7 0 20 7.8 5.6 16.1 6.1 8.9 26.1 8.3 5.6 17.8 24.4 7.8 13.9 24.4 18.3 8.3 7.8 7.2 0.6 21.7 6.7 16.1 13.3 3.9 12.2 15.6 6.7 0.6 13.3
0.2178082 2.2 5.6 5 7.8 3.3 2.8 27.8 12.2 2.8 10 7.2 16.7 17.8 10 2.2 21.7 20 9.4 15.6 12.2 13.9 10.6 15.6 0.6 0.6 17.8 0.6 17.8 16.7 3.9 11.1 22.8 10 4.4 20
0.2205479 1.1 6.1 5.6 13.3 8.3 13.3 24.4 19.4 2.2 20.6 13.3 4.4 11.7 11.7 8.9 24.4 10.6 10 12.8 13.3 10.6 11.1 6.7 0 3.3 13.9 7.2 21.7 11.7 4.4 21.7 27.2 11.7 5.6 14.4
0.2232877 4.4 5.6 10 22.2 17.8 -1.1 18.9 18.3 3.3 12.8 3.9 1.1 8.9 15 6.7 14.4 2.2 9.4 21.1 18.3 11.7 12.2 12.2 3.3 8.9 12.2 17.2 17.8 28.9 8.9 16.1 20 5 8.3 23.9
0.2260274 -1.1 10 13.9 24.4 15.6 -6.7 2.8 27.8 15.6 6.7 11.1 0.6 6.1 NA -3.9 24.4 18.3 12.2 7.2 12.8 13.3 14.4 16.1 5.6 11.7 12.2 16.1 23.3 19.4 13.3 -2.8 15.6 12.8 3.3 27.8
0.2287671 -1.1 20 11.7 23.3 0.6 -5.6 15.6 21.1 22.2 1.1 5.6 3.3 8.3 NA 8.3 3.3 20 14.4 -0.6 -2.2 3.9 17.8 15 6.1 8.3 10 21.1 13.9 24.4 22.8 0 19.4 16.7 3.3 8.3
0.2315068 7.2 20 14.4 15.6 -3.3 0 4.4 17.8 25 5 7.8 8.3 9.4 15.6 15.6 -0.6 21.1 21.1 -1.7 3.3 8.3 16.7 8.9 7.2 8.3 10.6 25 7.8 18.9 21.1 3.9 27.2 13.3 11.1 8.9
0.2342466 NA 16.1 20.6 20.6 5 7.8 6.1 15.6 23.9 6.7 11.1 16.7 7.2 16.7 21.7 5.6 23.3 24.4 1.7 6.7 7.2 20 7.2 7.2 6.7 24.4 21.1 7.2 11.7 27.2 8.3 28.9 13.3 10.6 6.7
0.2369863 23.9 8.9 26.7 26.1 5 12.2 9.4 18.3 26.1 15.6 1.1 16.1 6.1 10.6 19.4 5.6 12.8 15.6 12.8 8.3 15 21.1 6.1 5.6 11.7 25.6 17.2 8.3 19.4 25.6 11.1 25 10 16.1 11.1
0.239726 24.4 6.7 17.8 26.1 1.7 6.7 16.7 23.9 24.4 0 5.6 11.1 2.2 12.2 19.4 6.7 18.3 17.8 15.6 23.3 8.9 23.9 11.7 3.9 10.6 28.9 26.1 12.2 28.3 24.4 10 17.2 11.1 18.9 5.6
0.2424658 12.8 11.1 10 20.6 2.8 8.9 18.3 28.3 26.7 0.6 10 21.7 10 16.1 15 1.7 15 18.9 15 20 7.8 22.2 18.3 7.8 10.6 12.2 30.6 10 3.9 15 7.2 6.1 10 22.2 7.2
0.2452055 12.2 10 12.8 23.3 12.2 14.4 25 21.7 17.2 4.4 12.8 25.6 6.1 20.6 19.4 3.9 13.3 17.2 22.2 22.2 8.9 22.2 22.2 7.2 7.8 6.1 29.4 3.3 13.9 7.8 7.8 8.9 10.6 23.3 4.4
0.2479452 18.3 7.8 7.2 28.9 13.9 15.6 NA 18.3 14.4 23.3 9.4 16.1 2.8 8.3 17.8 17.8 13.3 10 28.3 6.7 11.7 27.8 19.4 11.1 9.4 5.6 29.4 8.3 12.2 11.7 11.7 17.8 15 12.8 14.4
0.2506849 8.9 8.9 6.7 27.8 25 7.8 NA 24.4 10.6 16.1 8.3 8.9 11.1 7.8 25 7.2 15 17.2 18.3 3.9 15.6 21.7 24.4 10.6 13.9 11.7 19.4 14.4 14.4 17.8 20.6 18.3 3.3 0 20.6
0.2534247 5.6 11.7 11.1 21.7 15.6 5.6 NA 14.4 20 13.3 7.2 10.6 10.6 7.2 25 -0.6 25.6 20.6 17.8 5 13.9 30 22.8 10 13.9 17.8 18.9 5.6 23.9 9.4 6.1 18.3 7.2 7.8 15.6
0.2561644 8.9 13.9 9.4 11.7 5.6 11.7 NA 23.3 13.9 21.1 7.8 7.8 10.6 5.6 23.9 2.8 15.6 13.3 28.3 11.1 16.7 23.3 10.6 6.1 8.3 20 25 6.1 15.6 10.6 10 22.8 12.8 4.4 10
